transaction_id,customer_id,timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,device_id,new_device,ip_address,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud
eea3e3df-fe32-4e00-ae1b-3172345fc834,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-05-14 15:42:10.468549+00:00,US,USD,PHP,mobile,136.95,136.95,2.7,58.823529,4330d972-6912-4817-9a92-62a41b126966,False,207.248.202.248,CA,True,0.486,standard,147,0.551,0,0.391,0,1,0.1,0
d4684b43-049d-4f0b-8feb-ca9a88e9563c,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-05-14 17:21:08.468549+00:00,US,USD,USD,mobile,75.62,75.62,2.11,1.0,57b999d3-8107-4394-842e-2e8850559bda,False,170.67.249.44,US,False,0.143,standard,1018,0.934,0,0.087,0,1,0.0,0
4d5f342c-77cb-452e-bd5b-8b311c7e8a88,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-05-14 17:43:17.468549+00:00,US,USD,EUR,mobile,208.67,,,0.925926,4ad325d5-4fe5-408d-832f-1efa607062f7,False,,,False,0.388,,263,,0,0.223,0,0,0.0,0
0e417f09-8042-49b3-8926-a526433bd2aa,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-05-14 18:22:43.468549+00:00,US,USD,NGN,mobile,75.41,75.41,2.12,1111.111111,2a9109cd-d60a-4bb0-84fb-3b3661bd2416,False,254.248.94.67,UK,True,0.279,enhanced,257,0.894,0,0.257,0,0,0.25,0
8116f1e3-f119-4a23-8d30-7244f14ea61e,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-14 18:54:14.468549+00:00,UK,GBP,CNY,web,154.51,193.14,4.01,8.928571,cc572a71-6a9f-430d-81c3-8e30a34fdc31,False,146.106.57.168,UK,False,0.132,standard,4,0.892,0,0.407,0,0,0.0,0
2c0dd984-c267-4fa7-9e46-dc5ae9b77dac,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-05-14 23:33:46.468549+00:00,US,USD,USD,mobile,254.73,254.73,4.41,1.0,8e39ad21-9982-42b8-89dd-b489eb61aba4,True,14.174.211.182,CA,True,0.476,standard,263,0.372,0,0.223,0,0,0.0,0
d2dc77c6-2d02-43a2-b743-b3e3a8a4a370,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-05-15 01:54:40.468549+00:00,US,USD,GBP,ATM,73.21,73.21,2.34,0.8,930a0556-574f-43f0-ba7e-85c6ac796216,False,236.32.197.136,US,False,0.251,standard,1016,0.944,0,0.247,0,0,0.0,0
b8f53538-0e3e-4ee7-9274-0410e87529bc,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-05-15 10:18:31.468549+00:00,US,USD,INR,web,155.3,155.3,3.55,83.333333,56f68ba6-87ae-4d05-9ee2-8f5a6559ff4c,False,169.227.118.158,US,False,0.427,standard,263,0.522,0,0.223,0,0,0.0,0
782508d9-472a-41e6-8705-95116c6bd206,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-15 11:37:34.468549+00:00,UK,GBP,CNY,web,119.06,148.83,3.27,8.928571,f05207be-5b96-4633-9a95-34f4fbef6ef4,False,134.126.41.197,UK,False,0.244,standard,4,0.892,0,0.407,0,0,0.0,0
79885100-ae5a-401c-8026-b4f6b979885f,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-05-15 11:47:58.468549+00:00,CA,CAD,CNY,mobile,108.6,80.37,2.17,5.285714,38974c63-f5c1-4f23-b11a-ad3267b584b8,False,94.41.215.73,CA,False,0.308,standard,947,0.625,0,0.268,0,0,0.0,0
ad249310-c285-4114-a9e8-e23b2bb3b627,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-05-15 14:01:11.468549+00:00,US,USD,CNY,ATM,104.88,104.88,2.21,7.142857,4ad325d5-4fe5-408d-832f-1efa607062f7,True,150.191.95.78,US,False,0.093,standard,263,0.372,0,0.223,0,0,0.0,0
038ffd87-a5b7-4f20-a7b5-5269d4eb7310,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-05-15 15:29:39.468549+00:00,US,USD,CNY,mobile,202.35,202.35,4.45,7.142857,bc5a12b9-35ed-47cb-ad9f-22fce713fae2,False,4.236.4.75,US,False,0.109,standard,147,0.551,0,0.391,0,0,0.0,0
d1055ced-0243-4278-b538-72eb3ef21b99,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-05-15 15:33:59.468549+00:00,US,USD,CAD,web,9996.69,9996.69,151.17,1.351351,06ff1bfb-3561-4215-aeac-62a6433f6dd5,False,5.199.109.45,CA,True,0.547,standard,1018,0.934,0,0.087,0,0,0.0,0
42805a77-f353-4d50-850a-4d7a137b3996,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-15 15:36:25.468549+00:00,US,USD,PHP,web,170.64,170.64,3.49,58.823529,33314ee3-bece-46d3-95c5-fad38096ebd3,False,139.149.79.118,US,False,0.135,standard,298,0.336,0,0.166,0,0,0.1,0
ab927d5a-4b3f-48f9-8b82-44b14c87595c,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-05-15 19:42:11.468549+00:00,US,USD,EUR,web,252.74,252.74,4.97,0.925926,80c7bfef-2d73-4b64-a706-834920153d03,False,118.120.201.73,US,False,0.467,enhanced,257,0.894,0,0.257,0,1,0.0,0
49c226ca-4f13-49ea-890c-1e0faec51ce4,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-05-15 21:49:17.468549+00:00,US,USD,CNY,mobile,75.0,75.0,2.89,7.142857,b5e73bf3-c2a4-4c42-ac83-adabafa322cb,False,224.57.58.207,US,False,0.493,enhanced,257,0.894,0,0.257,0,1,0.0,0
c0e050b8-44c4-4477-a9eb-616cc11c9746,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-15 22:06:28.468549+00:00, US  ,USD,USD, web  ,49.07,49.07,1.16,1.0,4449e051-711b-4309-befc-a0c57b1e5a4c,False,153.164.205.166, US  ,False,0.431,STANDARD,298,0.336,0,0.166,0,0,0.0,0
de70aa3d-e099-4ecd-b236-c9fad6d368e0,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-15 23:56:20.468549+00:00,UK,GBP,GBP,mobile,36.15,45.19,0.84,1.0,0b4dddf9-6047-41d0-b799-d7d8a6e63da5,False,184.137.133.178,UK,False,0.191,standard,4,0.892,0,0.407,0,0,0.0,0
d010118d-e43e-480d-972f-60fc9b81b587,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-05-16 00:52:23.468549+00:00,US,USD,CNY,mobile,454.32,454.32,7.43,7.142857,438a44cf-2f89-4c5e-861c-942cb1bed78c,False,96.231.156.89,US,False,0.156,enhanced,257,0.894,0,0.257,0,0,0.0,0
0eba1326-90ed-419d-bf36-fb410e468602,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-05-16 08:45:45.468549+00:00,US,USD,INR,mobile,350.98,350.98,5.93,83.333333,d11ff90e-0cb0-416b-8a17-bee76496c653,False,254.196.136.241,US,False,0.142,enhanced,257,0.894,0,0.257,0,0,0.0,0
95eccc3f-11b0-45a1-b7ff-fe3e06aef829,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-05-16 15:29:47.468549+00:00,US,USD,CNY,web,71.78,71.78,2.12,7.142857,6ab1194d-afa9-423f-aabf-72a2f8b55432,False,113.62.201.50,US,False,0.166,standard,1018,0.934,0,0.087,0,0,0.0,0
b0c31424-5bb1-42be-9e39-c917ecb4babb,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-05-16 18:58:49.468549+00:00,CA,CAD,MXN,web,157.5,116.55,3.3,12.758621,70e4f22d-f538-41a8-ad0b-f6f2d1b9eda0,False,103.185.88.147,UK,True,0.306,standard,947,0.625,0,0.268,0,0,0.0,0
3efb4edd-5f31-468c-96ae-8411125f2b76,7795eb78-a695-44b8-932b-0217a5085912,2023-05-17 10:09:39.468549+00:00,CA,CAD,INR,mobile,147.25,108.97,3.14,61.666667,a5465e1f-ba71-4035-a788-2e9d413efdea,False,93.238.138.118,CA,False,0.535,low,615,0.515,0,0.355,0,0,0.12,0
7dc639b2-cd33-4a55-bed7-95800033bbff,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-17 10:16:07.468549+00:00,US,USD,CNY,mobile,161.96,161.96,3.14,7.142857,393d927f-b1e2-4e36-8477-643555ab57fc,False,246.6.187.102,US,False,0.268,standard,298,0.336,0,0.166,0,0,0.0,0
5556e1d7-fa71-41b8-bf03-cc489766a66c,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-17 13:26:45.468549+00:00,US,USD,EUR,web,9998.8,9998.8,150.76,0.925926,94a091c6-1038-415e-8159-bb2be277778d,False,218.240.236.127,US,False,0.256,standard,298,0.336,0,0.166,0,0,0.0,0
02ab5538-a9ca-46c0-984d-87fe89b4dc5a,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-17 18:22:56.468549+00:00,UK,GBP,NGN,mobile,86.36,107.95,2.32,1388.888889,4f7408b4-b370-42c2-a4f0-8a852da44dae,False,16.199.236.127,UK,False,0.061,standard,4,0.892,0,0.407,0,0,0.22,0
72b99ecb-2e16-415a-95a8-8453fa7c67d5,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-17 21:27:44.468549+00:00,US,USD,MXN,mobile,30.77,30.77,1.34,17.241379,f3e55ff8-ba51-46bb-a6d9-e43bc2ca8fa9,False,62.147.249.226,US,False,0.231,standard,298,0.336,0,0.166,0,0,0.2,0
1bf4dbe6-ba85-4cf0-8eab-0866b8cb9ebc,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-05-18 03:09:11.468549+00:00,US,USD,CAD,web,186.0,186.0,3.23,1.351351,d132ac87-0ed0-4d66-a467-4d16430bdc1d,False,236.32.63.1,US,False,0.194,standard,263,0.522,0,0.223,0,0,0.0,0
d3d9d10f-5aed-45ba-8675-efac69a874c6,c6d6f094-e982-46d2-8c1b-12d3af4a4bb9,2023-05-18 07:37:54.468549+00:00,CA,CAD,INR,web,149.71,110.78,4.01,61.666667,584acb93-6847-4080-84bc-42788479e6a0,False,60.238.157.100,US,True,0.435,standard,172,0.881,0,0.199,0,0,0.12,0
d5e819a3-e593-4cef-b6e4-a5741496544d,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-18 19:52:29.468549+00:00,US,USD,GBP,mobile,194.77,194.77,3.8,0.8,5c336d7f-b180-4fb1-a53a-2d470d5de8ca,True,182.210.151.103,US,False,0.048,standard,298,0.186,0,0.166,0,0,0.0,0
0b5466cb-8b3d-45b1-9264-631eebf36118,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-19 00:01:30.468549+00:00,UK,GBP,CNY,web,85.66,107.08,1.51,8.928571,e071670a-810b-4a8d-b432-316f862e922e,True,240.213.245.113,UK,False,0.184,standard,4,0.742,0,0.407,0,0,0.0,0
b0031095-a53c-493e-ae15-479b252bddeb,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-05-19 02:04:48.468549+00:00,US,USD,NGN,web,200.55,200.55,4.06,1111.111111,1b713597-a317-431b-b396-9721ce20180c,True,147.245.9.184,US,False,0.139,standard,263,0.372,0,0.223,0,0,0.25,0
efc04102-d3bc-4750-8b0c-cd975ac75495,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-19 03:13:52.468549+00:00,US,USD,GBP,mobile,108.26,,,0.8,6c0fe8dd-28f9-4823-bbe5-baa6c245e883,False,,,False,0.498,,298,,0,0.166,5,5,0.0,0
64ed391b-00fd-415a-8a2d-e7f4cb69b544,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-19 04:41:20.468549+00:00,US,USD,NGN,ATM,235.98,235.98,4.35,1111.111111,130d3281-3ad5-4d7e-9256-c8eea68b6278,False,147.200.148.43,US,False,0.477,standard,298,0.336,0,0.166,0,0,0.25,0
7bcac82e-7628-48f4-95c0-7adaebae3eb3,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-05-19 10:31:37.468549+00:00,US,USD,EUR,mobile,216.27,216.27,4.14,0.925926,645cfb3b-40db-489f-96d2-e8f372001668,False,69.145.7.35,US,False,0.918,enhanced,367,0.939,0,0.176,0,0,0.0,0
1872992c-577a-478c-b96d-4d1640443466,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-05-19 11:17:25.468549+00:00,US,USD,NGN,mobile,138.23,138.23,3.5,1111.111111,78751c0b-be66-4db1-b86b-fbff2283ff6b,False,134.215.130.214,US,False,0.433,enhanced,257,0.894,0,0.257,0,0,0.25,0
8a2d3387-082e-4d5f-aae1-e60d7ea04cf0,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-05-19 12:04:28.468549+00:00,US,USD,GBP,mobile,40.3,40.3,1.87,0.8,d4584a3c-72bd-44a5-8c5d-3de5a533182b,False,109.237.206.228,US,False,0.237,standard,1018,0.934,0,0.087,0,0,0.0,0
2948daf0-3684-4fbe-81c3-7265b9ab25cf,839b6a11-fede-416d-9a2d-ff4e636ce76a,2023-05-19 12:32:05.468549+00:00,US,USD,NGN,mobile,338.73,338.73,5.37,1111.111111,4b451566-9f48-4886-8b5c-d8d632bda078,False,31.48.41.125,US,False,0.979,standard,532,0.842,1,0.15,0,0,0.25,0
bf1dc8b4-506f-47f4-8e0c-debf681cea2b,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2023-05-19 17:37:07.468549+00:00,UK,GBP,USD,mobille,175.5,219.38,3.86,1.25,155f2330-d8da-4ca2-80c7-746334918b3f,False,4.46.120.112,UK,False,0.128, standard  ,718,0.953,0,0.169,0,0,0.0,0
2759e517-2049-47b4-b27b-953d7eb8b913,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-05-19 17:43:02.468549+00:00,US,USD,USD,mobile,342.02,342.02,5.53,1.0,a78a1f57-1f78-42b2-9b00-9c7ad488090b,False,35.217.40.26,CA,True,0.731,standard,147,0.551,0,0.391,0,0,0.0,0
63bcf1c1-6c2f-4496-a8ef-127e201a4c90,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-19 19:52:13.468549+00:00,UK,GBP,NGN,mobile,198.93,248.67,3.84,1388.888889,e70db499-19e1-4927-b04f-3ebfcf62e33c,False,117.234.130.184,UK,False,0.365,standard,4,0.892,0,0.407,0,0,0.22,0
ef4d88c6-4a8f-449f-af08-72707da11cb0,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-05-19 20:12:36.468549+00:00,US,USD,PHP,web,105.07,105.07,2.51,58.823529,9604142b-6a4d-447c-9f61-06eb6f474048,False,48.169.87.20,US,False,0.108,standard,147,0.551,0,0.391,0,0,0.1,0
265a9605-434d-4a09-b9b9-17d5002ba126,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-05-19 22:49:03.468549+00:00,US,USD,EUR,mobile,145.75,145.75,3.03,0.925926,020bc265-eea2-42f4-a4bb-59c5b5bf9b10,False,49.253.127.234,US,False,0.448,standard,147,0.551,0,0.391,0,0,0.0,0
1f2a771a-24f1-4658-9074-bbef1b1d5eb6,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-05-20 00:46:13.468549+00:00,US,USD,INR,mobile,105.2,105.2,2.16,83.333333,53493cc5-1baf-4f8d-9467-e259faf47a5f,False,251.84.206.66,US,False,0.272,enhanced,367,0.939,0,0.176,0,0,0.0,0
70ca1403-1b99-4840-a610-31b4b6887f55,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-20 05:39:12.468549+00:00,US,USD,NGN,mobile,237.53,237.53,3.26,1111.111111,83e59adf-19af-485d-b21b-89e513f132c2,False,39.52.11.99,US,False,0.224,standard,298,0.336,0,0.166,0,0,0.25,0
5f063882-b601-40a8-bcef-ccd4686c0db8,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-05-20 06:16:01.468549+00:00,US,USD,GBP,mobile,72.51,72.51,2.92,0.8,d905f1e0-60ab-435e-b096-832177ee6172,False,233.194.117.189,US,False,0.27,enhanced,367,0.939,0,0.176,0,0,0.0,0
8e13c66e-4793-4794-bc42-98a5ccdc8fa2,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-20 10:15:00.468549+00:00,UK,GBP,INR,mobile,384.46,480.57,6.77,104.166667,9ef46542-0325-48e7-a023-e6eddaad3365,False,157.216.10.129,UK,False,0.301,standard,4,0.892,0,0.407,0,0,0.0,0
673589c9-1e7c-4537-8ac3-6aee81719b75,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-20 13:36:03.468549+00:00,UK,GBP,GBP,mobile,739.28,924.1,12.15,1.0,917faeeb-252b-4379-8ba3-8c4bae9791fb,False,33.17.128.225,UK,False,0.481,standard,4,0.892,0,0.407,0,0,0.0,0
bf335e6c-a6bc-4fa3-96ed-516d8d7ca793,af8ca4c4-8703-4c55-b66c-2b76cd70040d,,US,USD,PHP,mobile,126.75,126.75,3.55,58.823529,ea9edef6-94e6-44c5-a2f9-80df6a2146d9,False,180.137.177.50,US,False,0.257,standard,1018,0.934,0,0.087,0,0,0.1,0
72e3b129-d258-462a-8b81-a30f3e169a87,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-20 17:00:14.468549+00:00,UK,GBP,GBP,mobile,118.53,148.16,2.95,1.0,0d9a5e34-1f95-4429-9318-9df63ccc8152,False,248.83.187.221,UK,False,0.131,standard,4,0.892,0,0.407,0,0,0.0,0
d9398452-7ab0-4ca3-a12e-f597238ff33e,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-05-20 17:40:21.468549+00:00,US,USD,PHP,mobile,79.35,79.35,2.58,58.823529,b2333251-90ce-4672-8ee4-908a060ebcb0,False,103.79.179.244,US,False,0.273,standard,147,0.551,0,0.391,0,0,0.1,0
7a3b6e9d-72bb-4a14-baee-5e7ba2baebb8,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-05-20 21:25:53.468549+00:00, US  ,USD,USD, web  ,480.38,480.38,8.14,1.0,5734e21d-8975-4098-b711-ec38e1d6d746,False,41.134.73.152,US,False,0.256,STANDARD,263,0.522,0,0.223,0,0,0.0,0
af0fcaa2-90c5-4137-9a29-5ca8baa77024,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-21 00:05:49.468549+00:00,US,USD,MXN,mobile,50.12,50.12,1.68,17.241379,798393b1-8cd2-40ae-99a0-7bb7dc3f4008,False,88.243.138.236,US,False,0.123,standard,298,0.336,0,0.166,0,0,0.2,0
23e3de77-ea38-4ae3-97a6-0c178700e3fa,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-21 03:16:28.468549+00:00,UK,GBP,PHP,ATM,296.92,371.15,5.29,73.529412,7f081f84-645a-4591-bda7-c51c5e5ad131,False,1.237.239.47,UK,False,0.433,standard,4,0.892,0,0.407,0,0,0.0,0
79a71fb2-b5be-4583-b3be-6fefed3f20fe,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-21 03:18:10.468549+00:00,US,USD,GBP,web,329.83,329.83,6.47,0.8,7595a194-8751-4843-9ca4-8e75de756c1c,False,102.146.175.121,US,False,0.28,standard,298,0.336,0,0.166,0,0,0.0,0
bc0203ff-86e7-4b52-a8e3-b085d36170f7,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-21 03:47:32.468549+00:00,US,USD,EUR,weeb,177.62,177.62,3.3,0.925926,f3e55ff8-ba51-46bb-a6d9-e43bc2ca8fa9,False,147.34.205.167,US,False,0.096,STANDARD,298,0.336,0,0.166,4,4,0.0,0
8c04b768-ea0c-40e0-b6d4-6ca640ad1cfc,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-21 03:57:36.468549+00:00,UK,GBP,CNY,web,217.87,272.34,4.48,8.928571,4bfbaa31-b8eb-41e9-bd92-0fff6c7ee339,False,65.141.17.146,UK,False,0.301,standard,4,0.892,0,0.407,0,0,0.0,0
b089c0e9-4da6-4286-afbd-39ed88b33409,dd0a98a5-c71b-425e-a0b0-6ff81d1ccda2,2023-05-21 04:24:33.468549+00:00,US,USD,CNY,mobile,261.57,261.57,4.79,7.142857,2f76aa10-1e6f-46c5-b632-c1ca4a324f3b,False,7.142.131.182,US,False,0.229,low,415,0.568,0,0.304,0,1,0.0,0
71fed0a5-eead-4f58-8651-1d11a25ee371,4cfe5cbc-d677-49bc-8739-b1d05f351250,2023-05-21 04:48:58.468549+00:00,US,USD,INR,web,95.31,95.31,1.87,83.333333,4f14e064-83fa-44cf-9034-372651f01a77,False,188.108.232.192,US,False,0.174,low,616,0.702,0,0.361,0,0,0.0,0
53009e8c-1aec-4fa8-b6f7-8a5c32dd972e,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-21 07:36:56.468549+00:00,UK,GBP,INR,mobile,283.66,354.58,5.46,104.166667,1d8d6841-8816-4c1a-9c03-cda94a9516ae,False,123.155.174.60,UK,False,0.045,standard,4,0.892,0,0.407,0,0,0.0,0
b87e547c-977c-4788-a862-645fb6c066d0,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-05-21 07:52:25.468549+00:00,US,USD,GBP,mobile,51.18,,,0.8,7c53db9b-4182-4dec-b845-f29cf8af8941,False,,,False,0.249,,1018,,0,0.087,0,1,0.0,0
9025c47f-6bda-4cb2-ace7-afb28b31e32b,c6d6f094-e982-46d2-8c1b-12d3af4a4bb9,2023-05-21 08:09:05.468549+00:00,CA,CAD,USD,mobile,807.26,597.37,13.31,0.74,2eebd53d-9664-4270-bfc0-705ce15b93fb,False,136.89.195.134,CA,False,0.105,standard,172,0.881,0,0.199,0,1,0.0,0
c61536df-bc35-4d51-88a2-533e383cca3f,f0f8ede3-6dfe-42d9-bcee-9eec672c0f7d,2023-05-21 11:02:08.468549+00:00,CA,CAD,USD,web,563.76,417.18,9.78,0.74,a57c61e6-96a6-4638-9872-0d62567173b9,False,148.105.76.90,CA,False,0.528,standard,725,0.824,0,0.212,0,0,0.0,0
1fd3fc9e-2cf2-4534-90f9-0c68ac7ee14b,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-05-21 11:28:29.468549+00:00,US,USD,USD,mobile,56.7,56.7,1.89,1.0,c95b834a-7478-448d-939e-370ead645882,False,28.105.204.57,US,False,0.195,standard,263,0.522,0,0.223,0,0,0.0,0
fa6c5a8d-824f-40f1-b99a-b2db176688c0,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-05-21 13:35:36.468549+00:00,UK,GBP,USD,mobile,183.78,229.72,3.6,1.25,72b4ebec-2ce6-4a1d-b861-0659ec5ace0f,False,70.85.123.107,UK,False,0.459,standard,4,0.892,0,0.407,0,0,0.0,0
1a92a1ed-dd7c-48ff-a4dd-7c50a728cc6e,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-05-21 17:14:54.468549+00:00,US,USD,EUR,mobile,431.02,431.02,6.51,0.925926,9e734c45-0147-4a10-9907-7b8b48af71b1,False,227.211.162.82,US,False,0.86,standard,263,0.522,0,0.223,0,1,0.0,0
98805b75-decb-40bd-b72a-2f39776dec58,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-21 17:54:43.468549+00:00,US,USD,GBP,mobile,190.42,190.42,4.13,0.8,9205f547-396a-4b78-81ab-5304b777b6e9,False,175.2.108.28,US,False,0.12,standard,298,0.336,0,0.166,0,0,0.0,0
80b989e5-aec9-4628-8982-1a6870b77a35,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-21 18:49:48.468549+00:00,US,USD,NGN,mobile,105.63,105.63,3.49,1111.111111,21f5744c-01eb-4516-b0c0-e705a67dd5a7,False,209.239.167.195,US,False,0.385,standard,298,0.336,0,0.166,0,0,0.25,0
56844224-0bd3-452d-9555-21e935e7261f,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-05-22 01:23:03.468549+00:00,US,USD,GBP,mobile,84.46,84.46,1.92,0.8,e56ca6dd-7c51-45f8-98fe-d4c23663d04c,False,86.232.27.219,US,False,0.19,standard,1016,0.944,0,0.247,0,0,0.0,0
e1191941-aa3d-4bfe-b93c-8cf4afbf0254,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-05-22 01:27:20.468549+00:00,US,USD,PHP,mobile,129.09,129.09,2.23,58.823529,23a5e69f-feb5-4030-a322-f51bc443fab7,True,32.52.238.229,US,False,0.201,enhanced,367,0.789,0,0.176,0,1,0.1,0
a5892395-64c5-4cf4-ae63-2bac6f536fc8,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-05-22 01:58:41.468549+00:00,US,USD,NGN,mobile,154.0,154.0,3.92,1111.111111,3c8871ae-c086-445f-a658-5a9ea9193dde,False,8.149.11.3,US,False,0.025,enhanced,257,0.894,0,0.257,0,0,0.25,0
acc37cb6-6ee8-47a1-b8c6-fc0e12a24c29,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-05-22 08:20:57.468549+00:00,US,USD,INR,mobile,101.97,101.97,2.42,83.333333,80c7bfef-2d73-4b64-a706-834920153d03,False,242.78.15.19,US,False,0.231,enhanced,257,0.894,0,0.257,0,0,0.0,0
750a6a84-c065-4121-91c9-4a9761fb27d7,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-05-22 09:40:18.468549+00:00,US,USD,INR,mobile,287.75,287.75,4.87,83.333333,048d15d2-34e5-4b99-ac31-76634abcd265,False,102.120.221.215,US,False,0.312,standard,263,0.522,0,0.223,0,1,0.0,0
b6f69566-369b-427a-a987-18738a6cf4eb,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-05-22 10:57:55.468549+00:00,US,USD,GBP,web,134.15,134.15,2.6,0.8,07c00c92-4a83-4cfe-a2f0-533933a4da3a,False,5.95.94.228,US,False,0.314,standard,263,0.522,0,0.223,0,0,0.0,0
28143694-8c9b-4dbb-86c3-83f2365143a7,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-05-22 10:58:55.468549+00:00,US,USD,NGN,web,109.41,109.41,2.16,1111.111111,4bd9d1b2-8e3e-4761-8a7d-a9392095e731,False,205.184.27.63,US,False,0.207,enhanced,367,0.939,0,0.176,0,0,0.25,0
2214f9b9-291c-4cb6-b202-95fc33cdc271,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-05-22 12:28:45.468549+00:00,US,USD,USD,ATM,510.34,510.34,9.01,1.0,d905f1e0-60ab-435e-b096-832177ee6172,False,77.34.132.140,US,False,0.143,enhanced,367,0.939,0,0.176,0,0,0.0,0
f2fc25e8-320e-49f9-8f8e-22759079d5d9,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-05-22 13:10:58.468549+00:00,US,USD,NGN,mobile,20.22,,,1111.111111,6fbeefc0-34c9-498e-a74c-8b53088c0a9e,False,,,False,0.472,,1016,,0,0.247,0,0,0.25,0
ed1a8787-3536-46a5-b536-8c005887219d,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-22 16:57:47.468549+00:00,US,USD,INR,mobile,199.27,199.27,3.63,83.333333,f3e55ff8-ba51-46bb-a6d9-e43bc2ca8fa9,False,142.117.184.177,US,False,0.257,standard,298,0.336,0,0.166,0,0,0.0,0
7272a349-e5de-4486-9238-68cf0f28f9a1,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-05-22 17:25:39.468549+00:00,US,USD,INR,mobile,144.84,144.84,3.3,83.333333,eb44f003-4681-4f8d-aa39-39e70cfcde19,False,186.2.159.245,UK,True,0.84,standard,298,0.336,0,0.166,0,0,0.0,0
