timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,new_device,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,hour,day_of_week,is_weekend,month,late_night_hours,amount_high,high_ip_risk,low_device_trust,new_account,very_new_account,velocity_spike
2023-03-29 14:41:44.468549+00:00,us,USD,GBP,mobile,127.37,127.37,2.35,False,us,False,0.41,standard,147,0.551,0.391,0,0,0.0,0,14,2,0,3,0,0,0,1,0,1,0
2023-03-30 00:47:25.468549+00:00,us,USD,USD,mobile,120.38,120.38,2.52,False,us,False,0.166,standard,1018,0.934,0.087,0,0,0.0,0,0,3,0,3,0,0,0,1,0,1,0
2023-03-30 05:21:57.468549+00:00,us,USD,GBP,mobile,66.26,66.26,2.42,False,ca,True,0.325,standard,147,0.551,0.391,0,0,0.0,0,5,3,0,3,1,0,0,1,0,1,0
2023-03-30 05:59:40.468549+00:00,us,USD,EUR,web,425.93,425.93,7.92,False,us,False,0.291,low,415,0.568,0.304,0,2,0.0,0,5,3,0,3,1,0,0,1,0,1,0
2023-03-30 06:54:17.468549+00:00,uk,GBP,NGN,mobile,62.92,78.65,2.47,False,uk,False,0.367,standard,4,0.892,0.407,0,0,0.22,0,6,3,0,3,1,0,0,1,0,0,0
2023-03-30 09:31:11.468549+00:00,us,USD,EUR,mobile,568.12,568.12,9.52,False,us,False,0.304,standard,34,0.427,0.068,0,0,0.0,0,9,3,0,3,0,0,0,0,1,1,0
2023-03-30 10:37:01.468549+00:00,us,USD,PHP,mobile,111.36,111.36,1.91,False,us,False,0.234,enhanced,367,0.939,0.176,0,0,0.1,0,10,3,0,3,0,0,0,1,0,1,0
2023-03-30 13:13:50.468549+00:00,us,USD,USD,web,258.48,258.48,5.73,True,us,False,0.498,standard,263,0.372,0.223,0,0,0.0,0,13,3,0,3,0,0,0,0,0,1,0
2023-03-30 13:52:47.468549+00:00,us,USD,CAD,mobile,652.98,652.98,10.57,False,us,False,0.371,enhanced,257,0.894,0.257,0,0,0.0,0,13,3,0,3,0,0,0,1,0,1,0
2023-03-30 15:31:23.468549+00:00,uk,GBP,PHP,mobile,76.45,95.56,1.99,False,uk,False,0.252,standard,4,0.892,0.407,0,0,0.0,0,15,3,0,3,0,0,0,1,0,0,0
2023-03-30 19:15:34.468549+00:00,ca,CAD,CNY,mobile,17.76,13.14,0.5,False,uk,True,0.408,low,824,0.607,0.282,0,0,0.0,0,19,3,0,3,0,0,0,1,0,1,0
2023-03-30 22:38:05.468549+00:00,us,USD,GBP,web,330.02,330.02,6.15,False,us,False,0.072,standard,1016,0.944,0.247,0,1,0.0,0,22,3,0,3,0,0,0,1,0,1,0
2023-03-30 22:53:34.468549+00:00,uk,GBP,INR,web,210.21,262.76,4.17,False,uk,False,0.829,standard,4,0.892,0.407,0,0,0.0,0,22,3,0,3,0,0,1,1,0,0,0
2023-03-31 00:05:30.468549+00:00,us,USD,CAD,atm,100.43,100.43,1.68,False,us,False,0.352,enhanced,367,0.939,0.176,0,0,0.0,0,0,4,0,3,0,0,0,1,0,1,0
2023-03-31 01:04:30.468549+00:00,us,USD,NGN,mobile,19.9,19.9,0.5,False,us,False,0.163,enhanced,367,0.939,0.176,0,0,0.25,0,1,4,0,3,0,0,0,1,0,1,0
2023-03-31 01:34:53.468549+00:00,uk,GBP,EUR,mobile,248.7,310.87,5.51,False,uk,False,0.37,standard,4,0.892,0.407,0,0,0.05,0,1,4,0,3,0,0,0,1,0,0,0
2023-03-31 05:11:10.468549+00:00,ca,CAD,PHP,mobile,974.67,721.26,14.66,False,ca,False,0.523,standard,947,0.625,0.268,0,1,0.0,0,5,4,0,3,1,0,0,1,0,1,0
2023-03-31 06:35:46.468549+00:00,us,USD,NGN,web,207.39,207.39,4.32,False,us,False,0.592,enhanced,367,0.939,0.176,0,0,0.25,0,6,4,0,3,1,0,0,1,0,1,0
2023-03-31 09:34:32.468549+00:00,uk,GBP,MXN,web,96.13,120.16,2.4,False,uk,False,0.155,standard,718,0.953,0.169,0,0,0.0,0,9,4,0,3,0,0,0,1,0,1,0
2023-03-31 09:37:16.468549+00:00,uk,GBP,CNY,atm,49.5,61.87,2.19,False,uk,False,0.205,standard,718,0.953,0.169,0,0,0.0,0,9,4,0,3,0,0,0,1,0,1,0
2023-03-31 16:27:28.468549+00:00,us,USD,CNY,atm,99.53,99.53,2.03,False,us,False,0.226,enhanced,257,0.894,0.257,0,0,0.0,0,16,4,0,3,0,0,0,1,0,1,0
2023-03-31 16:54:19.468549+00:00,us,USD,CNY,mobile,124.46,124.46,2.42,True,us,False,0.671,standard,263,0.372,0.223,0,0,0.0,0,16,4,0,3,0,0,0,0,0,1,0
2023-03-31 19:19:46.468549+00:00,uk,GBP,EUR,web,269.45,336.81,4.59,False,ca,True,0.631,standard,718,0.953,0.169,0,0,0.05,0,19,4,0,3,0,0,0,1,0,1,0
2023-03-31 22:34:19.468549+00:00,uk,GBP,MXN,web,239.15,298.93,3.91,False,uk,False,0.461,standard,4,0.892,0.407,0,0,0.0,0,22,4,0,3,0,0,0,1,0,0,0
2023-04-01 01:23:21.468549+00:00,us,USD,INR,atm,73.05,73.05,1.13,False,us,False,0.488,enhanced,661,0.92,0.259,0,0,0.0,0,1,5,1,4,0,0,0,1,0,1,0
2023-04-01 01:50:33.468549+00:00,uk,GBP,CAD,mobile,211.12,263.9,3.66,False,uk,False,0.227,standard,718,0.953,0.169,0,0,0.0,0,1,5,1,4,0,0,0,1,0,1,0
2023-04-01 10:49:50.468549+00:00,us,USD,GBP,mobile,327.08,327.08,5.59,False,us,False,0.16,standard,263,0.522,0.223,0,0,0.0,0,10,5,1,4,0,0,0,1,0,1,0
2023-04-01 12:50:20.468549+00:00,us,USD,CAD,mobile,307.01,307.01,5.95,False,,False,0.374,standard,263,0.522,0.223,0,0,0.0,0,12,5,1,4,0,0,0,1,0,1,0
2023-04-01 16:36:56.468549+00:00,us,USD,GBP,web,211.92,211.92,3.65,False,us,False,0.308,enhanced,367,0.939,0.176,0,0,0.0,0,16,5,1,4,0,0,0,1,0,1,0
2023-04-01 17:51:41.468549+00:00,us,USD,CNY,web,330.79,330.79,5.98,False,us,False,0.04,standard,1016,0.944,0.247,0,0,0.0,0,17,5,1,4,0,0,0,1,0,1,0
2023-08-11 00:15:45.468549+00:00,us,USD,CNY,,156.47,156.47,3.16,False,us,False,0.42,standard,298,0.336,0.166,0,0,0.0,0,0,4,0,8,0,0,0,0,0,1,0
2023-04-02 00:30:02.468549+00:00,us,USD,GBP,mobile,73.69,73.69,1.69,False,us,False,0.508,standard,263,0.522,0.223,0,0,0.0,0,0,6,1,4,0,0,0,1,0,1,0
2023-04-02 03:07:11.468549+00:00,ca,CAD,MXN,mobile,164.13,121.45,3.95,False,ca,False,0.446,standard,172,0.881,0.199,0,0,0.0,0,3,6,1,4,1,0,0,1,0,1,0
2023-04-02 04:45:05.468549+00:00,us,USD,GBP,web,67.95,67.95,2.04,False,us,False,0.221,standard,1016,0.944,0.247,0,0,0.0,0,4,6,1,4,1,0,0,1,0,1,0
2023-04-02 05:12:04.468549+00:00,us,USD,USD,web,368.53,368.53,6.49,True,us,False,0.391,standard,298,0.186,0.166,0,0,0.0,0,5,6,1,4,1,0,0,0,0,1,0
2023-04-02 08:34:59.468549+00:00,us,USD,USD,mobile,31.16,31.16,1.37,True,us,False,0.41,standard,147,0.401,0.391,0,0,0.0,0,8,6,1,4,0,0,0,0,0,1,0
2023-04-02 09:35:44.468549+00:00,us,USD,CNY,mobile,123.37,123.37,2.38,False,us,False,0.185,standard,263,0.522,0.223,0,0,0.0,0,9,6,1,4,0,0,0,1,0,1,0
2023-04-02 10:38:00.468549+00:00,ca,CAD,MXN,web,235.58,174.33,5.27,False,ca,False,0.607,low,615,0.515,0.355,0,0,0.0,0,10,6,1,4,0,0,0,1,0,1,0
2023-08-15 12:21:13.468549+00:00,us,USD,CNY,mobile,146.74,146.74,3.37,False,us,False,0.182,enhanced,367,0.939,0.176,0,0,0.0,0,12,1,0,8,0,0,0,1,0,1,0
2023-04-02 14:54:03.468549+00:00,us,USD,EUR,web,112.64,112.64,2.29,True,us,False,0.078,standard,859,0.81,0.363,0,0,0.0,0,14,6,1,4,0,0,0,1,0,1,0
2023-04-02 21:25:06.468549+00:00,ca,CAD,PHP,mobile,157.6,116.62,2.87,False,ca,False,0.494,standard,853,0.83,0.29,0,0,0.0,0,21,6,1,4,0,0,0,1,0,1,0
2023-04-02 23:38:33.468549+00:00,ca,CAD,CNY,mobile,308.18,228.05,5.67,False,ca,False,0.364,low,824,0.607,0.282,0,0,0.0,0,23,6,1,4,0,0,0,1,0,1,0
2023-04-03 04:21:45.468549+00:00,us,USD,USD,web,110.85,110.85,2.54,False,us,False,0.754,standard,1018,0.934,0.087,0,0,0.0,0,4,0,0,4,1,0,0,1,0,1,0
2023-04-03 08:11:59.468549+00:00,uk,GBP,NGN,mobile,160.03,200.04,3.71,False,uk,False,0.213,standard,4,0.892,0.407,0,0,0.22,0,8,0,0,4,0,0,0,1,0,0,0
2023-04-03 09:05:25.468549+00:00,us,USD,EUR,atm,224.83,224.83,4.12,True,us,False,0.116,standard,263,0.372,0.223,0,0,0.0,0,9,0,0,4,0,0,0,0,0,1,0
2023-04-03 14:33:50.468549+00:00,us,USD,CAD,mobile,95.17,95.17,2.02,False,us,False,0.221,standard,298,0.336,0.166,0,0,0.0,0,14,0,0,4,0,0,0,0,0,1,0
2023-04-03 15:37:08.468549+00:00,us,USD,GBP,mobile,78.71,78.71,2.4,False,us,False,0.568,standard,263,0.522,0.223,0,0,0.0,0,15,0,0,4,0,0,0,1,0,1,0
2023-04-03 15:39:21.468549+00:00,uk,GBP,USD,web,92.04,115.05,2.53,True,uk,False,0.181,low,704,0.365,0.283,0,0,0.0,0,15,0,0,4,0,0,0,0,0,1,0
2023-04-03 16:20:06.468549+00:00,us,USD,EUR,mobile,143.87,143.87,3.39,False,us,False,0.38,standard,263,0.522,0.223,0,0,0.0,0,16,0,0,4,0,0,0,1,0,1,0
2023-04-04 04:30:40.468549+00:00,us,USD,NGN,web,330.08,330.08,6.77,False,us,False,0.146,standard,1018,0.934,0.087,0,0,0.25,0,4,1,0,4,1,0,0,1,0,1,0
2023-04-04 09:21:17.468549+00:00,ca,CAD,EUR,mobile,92.98,68.81,3.17,False,ca,False,0.776,standard,947,0.625,0.268,0,0,0.0,0,9,1,0,4,0,0,0,1,0,1,0
2023-04-04 11:27:47.468549+00:00,uk,GBP,CNY,,142.75,178.43,3.58,False,uk,False,0.201,,4,0.892,0.407,0,0,0.0,0,11,1,0,4,0,0,0,1,0,0,0
2023-04-04 11:46:02.468549+00:00,us,USD,NGN,mobile,126.32,126.32,2.78,False,us,False,0.29,enhanced,367,0.939,0.176,0,0,0.25,0,11,1,0,4,0,0,0,1,0,1,0
2023-04-04 14:20:54.468549+00:00,us,USD,MXN,web,154.4,154.4,3.4,False,us,False,0.223,enhanced,367,0.939,0.176,0,1,0.2,0,14,1,0,4,0,0,0,1,0,1,0
2023-04-04 15:08:11.468549+00:00,uk,GBP,GBP,web,175.12,218.9,3.58,False,uk,False,0.594,standard,4,0.892,0.407,0,0,0.0,0,15,1,0,4,0,0,0,1,0,0,0
2023-04-04 15:40:43.468549+00:00,us,USD,EUR,mobile,85.73,85.73,1.4,False,us,False,0.056,standard,147,0.551,0.391,0,0,0.0,0,15,1,0,4,0,0,0,1,0,1,0
2023-04-05 01:50:00.468549+00:00,us,USD,GBP,mobile,9990.81,9990.81,151.28,False,us,False,0.134,standard,263,0.522,0.223,0,0,0.0,0,1,2,0,4,0,1,0,1,0,1,0
2023-04-05 04:18:01.468549+00:00,us,USD,USD,web,142.32,142.32,3.51,False,us,False,0.257,enhanced,367,0.939,0.176,7,7,0.0,0,4,2,0,4,1,0,0,1,0,1,1
2023-04-05 09:13:57.468549+00:00,us,USD,INR,web,139.25,139.25,3.36,False,uk,True,0.414,standard,298,0.336,0.166,0,0,0.0,0,9,2,0,4,0,0,0,0,0,1,0
2023-04-05 12:20:49.468549+00:00,us,USD,CNY,mobile,58.75,58.75,2.34,False,us,False,0.213,standard,263,0.522,0.223,0,0,0.0,0,12,2,0,4,0,0,0,1,0,1,0
2023-04-05 12:41:51.468549+00:00,ca,CAD,NGN,mobile,110.14,81.51,2.05,False,ca,False,0.404,standard,947,0.625,0.268,0,0,0.0,0,12,2,0,4,0,0,0,1,0,1,0
2023-04-05 13:42:57.468549+00:00,uk,GBP,INR,web,183.9,229.88,3.07,False,uk,False,0.225,standard,718,0.953,0.169,0,0,0.0,0,13,2,0,4,0,0,0,1,0,1,0
2023-04-05 15:18:28.468549+00:00,uk,GBP,INR,web,184.55,230.69,4.4,False,uk,False,0.3,standard,4,0.892,0.407,0,0,0.0,0,15,2,0,4,0,0,0,1,0,0,0
2023-04-05 16:49:11.468549+00:00,us,USD,EUR,mobile,52.45,52.45,1.96,False,us,False,0.313,standard,1018,0.934,0.087,0,0,0.0,0,16,2,0,4,0,0,0,1,0,1,0
2023-04-05 17:13:29.468549+00:00,us,USD,MXN,mobile,78.7,78.7,2.08,False,us,False,0.628,enhanced,367,0.939,0.176,0,0,0.2,0,17,2,0,4,0,0,0,1,0,1,0
2023-04-05 18:42:31.468549+00:00,uk,GBP,INR,mobile,243.02,303.78,5.43,False,uk,False,0.086,standard,4,0.892,0.407,0,0,0.0,0,18,2,0,4,0,0,0,1,0,0,0
2023-04-05 20:39:47.468549+00:00,us,USD,MXN,,135.44,135.44,2.96,False,us,False,0.424,standard,1018,0.934,0.087,0,0,0.2,0,20,2,0,4,0,0,0,1,0,1,0
2023-04-06 03:00:53.468549+00:00,us,USD,NGN,mobile,128.11,128.11,2.03,False,us,False,0.4,standard,298,0.336,0.166,0,0,0.25,0,3,3,0,4,1,0,0,0,0,1,0
2023-04-06 03:03:09.468549+00:00,us,USD,GBP,mobile,173.93,173.93,3.39,False,us,False,0.345,standard,298,0.336,0.166,0,0,0.0,0,3,3,0,4,1,0,0,0,0,1,0
2023-04-06 04:18:09.468549+00:00,us,USD,PHP,web,62.33,62.33,1.48,False,us,False,0.301,standard,298,0.336,0.166,0,0,0.1,0,4,3,0,4,1,0,0,0,0,1,0
2023-04-06 09:50:47.468549+00:00,uk,GBP,USD,web,98.96,123.71,2.99,False,uk,False,0.337,standard,4,0.892,0.407,4,4,0.0,0,9,3,0,4,0,0,0,1,0,0,1
2023-04-06 13:49:48.468549+00:00,us,USD,NGN,mobile,41.61,41.61,0.84,False,us,False,0.738,standard,263,0.522,0.223,0,0,0.25,0,13,3,0,4,0,0,0,1,0,1,0
2023-04-06 13:51:17.468549+00:00,us,USD,CNY,mobile,90.52,90.52,1.8,False,us,False,0.17,enhanced,367,0.939,0.176,0,0,0.0,0,13,3,0,4,0,0,0,1,0,1,0
2023-04-06 14:31:00.468549+00:00,us,USD,PHP,mobile,123.69,123.69,3.37,False,us,False,0.271,standard,263,0.522,0.223,3,3,0.1,1,14,3,0,4,0,0,0,1,0,1,1
2023-04-07 03:39:16.468549+00:00,us,USD,PHP,mobile,421.24,421.24,6.95,False,us,False,0.497,enhanced,257,0.894,0.257,0,0,0.1,0,3,4,0,4,1,0,0,1,0,1,0
2023-04-07 04:28:42.468549+00:00,us,USD,PHP,mobile,345.37,345.37,6.84,False,us,False,0.463,standard,298,0.336,0.166,0,0,0.1,0,4,4,0,4,1,0,0,0,0,1,0
2023-04-07 07:12:59.468549+00:00,us,USD,EUR,mobile,9995.06,9995.06,150.93,False,uk,True,0.372,standard,147,0.551,0.391,0,0,0.0,0,7,4,0,4,1,1,0,1,0,1,0
2023-05-25 10:27:55.468549+00:00,us,USD,CNY,atm,218.89,218.89,3.95,False,us,False,0.372,standard,1018,0.934,0.087,0,1,0.0,0,10,3,0,5,0,0,0,1,0,1,0
2023-04-07 12:46:14.468549+00:00,us,USD,NGN,mobile,911.07,911.07,14.3,False,us,False,0.235,standard,263,0.522,0.223,0,0,0.25,0,12,4,0,4,0,0,0,1,0,1,0
2023-04-07 14:57:07.468549+00:00,uk,GBP,USD,web,150.07,187.59,2.47,False,uk,False,0.316,standard,4,0.892,0.407,0,0,0.0,0,14,4,0,4,0,0,0,1,0,0,0
2023-04-07 18:18:47.468549+00:00,us,USD,NGN,mobile,709.22,709.22,11.86,False,uk,True,0.748,standard,263,0.522,0.223,0,0,0.25,0,18,4,0,4,0,0,0,1,0,1,0
2023-04-07 21:26:13.468549+00:00,us,USD,GBP,mobile,118.16,118.16,3.07,False,us,False,0.038,enhanced,257,0.894,0.257,0,0,0.0,0,21,4,0,4,0,0,0,1,0,1,0
2023-04-07 23:50:37.468549+00:00,us,USD,EUR,mobile,147.48,147.48,2.37,False,us,False,0.307,enhanced,367,0.939,0.176,0,0,0.0,0,23,4,0,4,0,0,0,1,0,1,0
2023-04-08 03:17:30.468549+00:00,us,USD,PHP,web,42.04,42.04,1.55,False,us,False,0.892,enhanced,367,0.939,0.176,0,0,0.1,0,3,5,1,4,1,0,1,1,0,1,0
2023-04-08 03:48:06.468549+00:00,us,USD,CNY,atm,161.67,161.67,3.64,False,us,False,0.86,standard,1018,0.934,0.087,0,0,0.0,0,3,5,1,4,1,0,1,1,0,1,0
2023-04-08 05:50:34.468549+00:00,uk,GBP,PHP,web,123.24,154.04,2.53,False,uk,False,0.32,standard,4,0.892,0.407,0,0,0.0,0,5,5,1,4,1,0,0,1,0,0,0
2023-04-08 05:51:30.468549+00:00,us,USD,CNY,web,136.97,136.97,3.4,False,uk,True,0.333,standard,263,0.522,0.223,0,0,0.0,0,5,5,1,4,1,0,0,1,0,1,0
2023-04-08 07:31:37.468549+00:00,us,USD,INR,mobile,42.3,42.3,1.5,False,ca,True,0.479,standard,298,0.336,0.166,0,0,0.0,0,7,5,1,4,1,0,0,0,0,1,0
2023-04-08 15:09:46.468549+00:00,us,USD,CAD,mobile,43.11,43.11,1.69,False,us,False,0.413,standard,263,0.522,0.223,0,0,0.0,0,15,5,1,4,0,0,0,1,0,1,0
2023-04-08 16:43:41.468549+00:00,us,USD,EUR,web,160.06,160.06,3.58,False,us,False,0.464,standard,263,0.522,0.223,0,0,0.0,0,16,5,1,4,0,0,0,1,0,1,0
2023-04-08 17:23:38.468549+00:00,us,USD,USD,mobile,155.75,155.75,3.26,False,uk,True,0.634,,257,0.894,0.257,0,0,0.0,0,17,5,1,4,0,0,0,1,0,1,0
2023-04-08 18:53:22.468549+00:00,uk,GBP,MXN,mobile,260.59,325.73,4.89,False,uk,False,0.219,standard,718,0.953,0.169,0,0,0.0,0,18,5,1,4,0,0,0,1,0,1,0
2023-04-09 11:52:35.468549+00:00,us,USD,USD,atm,433.21,433.21,7.19,False,uk,True,0.447,standard,1018,0.934,0.087,0,0,0.0,0,11,6,1,4,0,0,0,1,0,1,0
2023-04-09 12:54:59.468549+00:00,us,USD,GBP,web,154.04,154.04,3.31,False,us,False,0.139,standard,263,0.522,0.223,0,0,0.0,0,12,6,1,4,0,0,0,1,0,1,0
2023-04-09 13:12:49.468549+00:00,us,USD,GBP,mobile,199.53,199.53,3.54,False,us,False,0.468,standard,298,0.336,0.166,0,0,0.0,0,13,6,1,4,0,0,0,0,0,1,0
2023-04-09 17:42:54.468549+00:00,us,USD,NGN,mobile,95.78,95.78,3.36,True,us,False,0.181,enhanced,257,0.744,0.257,0,0,0.25,0,17,6,1,4,0,0,0,1,0,1,0
2023-04-09 18:06:59.468549+00:00,us,USD,PHP,web,73.13,73.13,2.72,False,us,False,0.506,standard,263,0.522,0.223,0,0,0.1,0,18,6,1,4,0,0,0,1,0,1,0
2023-04-09 19:16:42.468549+00:00,us,USD,NGN,mobile,174.01,174.01,3.87,False,us,False,0.263,standard,263,0.522,0.223,0,0,0.25,0,19,6,1,4,0,0,0,1,0,1,0
2023-04-09 21:10:24.468549+00:00,uk,GBP,GBP,mobile,78.72,98.4,2.48,False,uk,False,0.106,standard,4,0.892,0.407,0,0,0.0,0,21,6,1,4,0,0,0,1,0,0,0
2023-04-09 21:13:14.468549+00:00,us,USD,INR,mobile,503.16,503.16,8.39,False,us,False,0.517,standard,1018,0.934,0.087,0,0,0.0,0,21,6,1,4,0,0,0,1,0,1,0
2023-04-09 22:05:28.468549+00:00,us,USD,NGN,atm,250.48,250.48,5.01,False,us,False,0.308,standard,263,0.522,0.223,0,0,0.25,0,22,6,1,4,0,0,0,1,0,1,0
2023-04-10 03:52:29.468549+00:00,us,USD,INR,web,153.35,153.35,3.71,False,us,False,0.019,low,954,0.576,0.332,0,0,0.0,0,3,0,0,4,1,0,0,1,0,1,0
2023-04-10 04:00:17.468549+00:00,us,USD,PHP,web,261.15,261.15,4.85,False,uk,True,0.389,standard,263,0.522,0.223,0,0,0.1,0,4,0,0,4,1,0,0,1,0,1,0
2023-04-10 20:13:08.468549+00:00,us,USD,USD,mobile,104.25,104.25,3.02,False,us,False,0.424,enhanced,367,0.939,0.176,0,0,0.0,0,20,0,0,4,0,0,0,1,0,1,0
2023-04-10 20:55:18.468549+00:00,us,USD,CAD,mobile,195.4,195.4,4.31,False,us,False,0.5,standard,298,0.336,0.166,0,0,0.0,0,20,0,0,4,0,0,0,0,0,1,0
2023-04-10 23:59:32.468549+00:00,us,USD,INR,web,57.11,57.11,1.32,False,us,False,0.301,standard,1018,0.934,0.087,0,0,0.0,0,23,0,0,4,0,0,0,1,0,1,0
2023-04-11 00:00:32.468549+00:00,us,USD,CNY,web,711.47,711.47,12.03,False,us,False,0.403,standard,1018,0.934,0.087,0,0,0.0,0,0,1,0,4,0,0,0,1,0,1,0
2023-04-11 07:16:42.468549+00:00,us,USD,INR,mobile,107.67,107.67,2.77,False,us,False,0.263,standard,830,0.799,0.102,0,0,0.0,0,7,1,0,4,1,0,0,1,0,1,0
2023-04-11 15:57:15.468549+00:00,us,USD,GBP,mobile,138.18,138.18,3.33,False,us,False,0.548,enhanced,257,0.894,0.257,0,0,0.0,0,15,1,0,4,0,0,0,1,0,1,0
2023-04-11 19:49:30.468549+00:00,us,USD,USD,mobile,101.71,101.71,2.77,False,us,False,0.503,standard,298,0.336,0.166,0,0,0.0,0,19,1,0,4,0,0,0,0,0,1,0
2023-04-11 20:37:42.468549+00:00,us,USD,CAD,mobile,85.09,85.09,2.53,False,us,False,0.336,standard,298,0.336,0.166,0,0,0.0,0,20,1,0,4,0,0,0,0,0,1,0
2023-04-11 20:40:10.468549+00:00,us,USD,USD,mobile,153.54,153.54,3.37,False,ca,True,0.574,enhanced,257,0.894,0.257,0,0,0.0,0,20,1,0,4,0,0,0,1,0,1,0
2023-04-12 01:01:35.468549+00:00,us,USD,INR,mobile,53.01,53.01,2.08,False,us,False,0.398,standard,263,0.522,0.223,0,0,0.0,0,1,2,0,4,0,0,0,1,0,1,0
2023-04-12 01:05:00.468549+00:00,us,USD,CAD,web,55.71,55.71,2.09,False,us,False,0.401,standard,298,0.336,0.166,0,0,0.0,0,1,2,0,4,0,0,0,0,0,1,0
2023-04-12 02:07:20.468549+00:00,us,USD,USD,atm,119.29,119.29,3.81,False,us,False,0.112,standard,1016,0.944,0.247,0,0,0.0,0,2,2,0,4,0,0,0,1,0,1,0
2023-04-12 04:12:48.468549+00:00,uk,GBP,NGN,web,51.98,64.97,2.21,False,uk,False,0.034,standard,4,0.892,0.407,0,0,0.22,0,4,2,0,4,1,0,0,1,0,0,0
2023-04-12 04:49:04.468549+00:00,uk,GBP,GBP,web,60.44,75.55,2.49,False,uk,False,0.34,standard,4,0.892,0.407,0,0,0.0,0,4,2,0,4,1,0,0,1,0,0,0
2023-04-12 07:18:58.468549+00:00,uk,GBP,GBP,mobile,86.03,107.54,1.6,False,uk,False,0.494,standard,4,0.892,0.407,0,0,0.0,0,7,2,0,4,1,0,0,1,0,0,0
2023-04-12 07:44:45.468549+00:00,ca,CAD,NGN,web,56.8,42.03,1.94,True,ca,False,0.084,standard,1041,0.717,0.245,0,0,0.0,0,7,2,0,4,1,0,0,1,0,1,0
2023-05-12 08:38:24.468549+00:00,ca,CAD,GBP,mobile,129.78,96.04,2.97,False,ca,False,0.121,low,615,0.515,0.355,7,7,0.0,0,8,4,0,5,0,0,0,1,0,1,1
2023-04-12 09:38:44.468549+00:00,us,USD,USD,mobile,232.57,232.57,4.41,True,ca,True,0.363,standard,263,0.372,0.223,0,0,0.0,0,9,2,0,4,0,0,0,0,0,1,0
2023-04-12 12:51:35.468549+00:00,us,USD,EUR,mobile,285.03,285.03,5.04,False,us,False,0.258,standard,1016,0.944,0.247,0,0,0.0,0,12,2,0,4,0,0,0,1,0,1,0
2023-04-12 13:41:41.468549+00:00,uk,GBP,CNY,mobile,69.02,86.28,1.97,False,uk,False,0.36,standard,684,0.833,0.241,0,0,0.0,0,13,2,0,4,0,0,0,1,0,1,0
2023-04-12 16:40:03.468549+00:00,us,USD,CAD,mobile,178.84,178.84,4.75,True,us,False,0.196,standard,1016,0.794,0.247,0,0,0.0,0,16,2,0,4,0,0,0,1,0,1,0
2023-04-12 19:01:47.468549+00:00,uk,GBP,GBP,web,138.04,172.54,3.82,False,uk,False,0.547,standard,4,0.892,0.407,0,0,0.0,0,19,2,0,4,0,0,0,1,0,0,0
2023-04-12 21:41:30.468549+00:00,ca,CAD,CNY,web,208.46,154.26,3.62,False,ca,False,0.324,standard,564,0.658,0.4,0,0,0.0,0,21,2,0,4,0,0,0,1,0,1,0
2023-04-13 01:34:48.468549+00:00,us,USD,NGN,mobile,124.89,124.89,2.75,False,us,False,0.41,standard,147,0.551,0.391,0,0,0.25,0,1,3,0,4,0,0,0,1,0,1,0
2023-04-13 02:20:01.468549+00:00,us,USD,CNY,web,85.71,85.71,1.2,False,us,False,0.929,standard,263,0.522,0.223,0,0,0.0,0,2,3,0,4,0,0,1,1,0,1,0
2023-04-13 03:37:49.468549+00:00,ca,CAD,CAD,web,86.42,63.95,2.24,False,ca,False,0.553,standard,853,0.83,0.29,0,0,0.0,0,3,3,0,4,1,0,0,1,0,1,0
2023-04-13 06:18:33.468549+00:00,us,USD,PHP,mobile,166.09,166.09,4.54,False,us,False,0.979,standard,147,0.551,0.391,0,0,0.1,0,6,3,0,4,1,0,1,1,0,1,0
2023-04-13 06:26:02.468549+00:00,us,USD,MXN,mobile,325.12,325.12,6.18,False,us,False,0.234,standard,1018,0.934,0.087,0,0,0.2,0,6,3,0,4,1,0,0,1,0,1,0
2023-04-13 07:33:34.468549+00:00,us,USD,GBP,web,24.34,24.34,1.71,False,us,False,0.182,standard,298,0.336,0.166,0,0,0.0,0,7,3,0,4,1,0,0,0,0,1,0
2023-04-13 08:47:59.468549+00:00,us,USD,MXN,web,670.57,670.57,10.74,False,us,False,0.341,standard,1016,0.944,0.247,0,0,0.2,0,8,3,0,4,0,0,0,1,0,1,0
2023-04-13 22:25:12.468549+00:00,us,USD,CNY,web,108.86,108.86,2.55,True,us,False,0.292,enhanced,367,0.789,0.176,0,0,0.0,0,22,3,0,4,0,0,0,1,0,1,0
2023-04-13 23:33:33.468549+00:00,us,USD,EUR,mobile,147.98,147.98,4.17,False,us,False,0.534,enhanced,367,0.939,0.176,0,0,0.0,0,23,3,0,4,0,0,0,1,0,1,0
2023-04-14 00:50:03.468549+00:00,us,USD,CAD,web,248.33,248.33,5.26,False,us,False,0.189,standard,1016,0.944,0.247,0,0,0.0,0,0,4,0,4,0,0,0,1,0,1,0
2023-04-14 01:05:46.468549+00:00,us,USD,CNY,mobile,173.19,173.19,3.51,False,us,False,0.609,enhanced,257,0.894,0.257,0,0,0.0,0,1,4,0,4,0,0,0,1,0,1,0
